sid,uid,pid,code_size,run_time,run_memory,when,score
324733,2152,563,535,3,1632,2024-02-29 20:16:03.963994,100
324734,2602,562,775,0,1840,2024-02-29 20:16:21.647341,0
324736,2461,562,486,0,0,2024-02-29 20:16:46.573442,0
324737,2521,562,432,0,1692,2024-02-29 20:16:52.254657,100
324742,2590,565,858,0,1708,2024-02-29 20:17:58.490995,100
324735,2143,563,848,2,1856,2024-02-29 20:16:34.285517,80
324738,2572,562,1138,0,1724,2024-02-29 20:16:54.631011,0
324739,2197,567,2674,0,1700,2024-02-29 20:17:06.916835,0
324741,2780,562,871,0,0,2024-02-29 20:17:39.410041,0
324743,2601,562,707,15,5528,2024-02-29 20:18:06.507783,0
324744,2435,562,633,5,5496,2024-02-29 20:18:08.810892,0
324745,2501,562,809,0,1640,2024-02-29 20:18:10.594753,100
324746,2602,562,775,0,1752,2024-02-29 20:18:18.945209,0
324749,2196,562,1036,0,1692,2024-02-29 20:18:45.1491,100
324750,2474,563,681,0,0,2024-02-29 20:18:48.915422,0
324751,2447,577,412,0,1632,2024-02-29 20:18:56.618845,100
324747,2532,562,1464,0,1720,2024-02-29 20:18:29.805363,100
324748,2143,563,1005,0,1856,2024-02-29 20:18:29.972884,80
324752,2601,562,700,0,1644,2024-02-29 20:19:09.425488,100
324753,2521,562,426,0,1688,2024-02-29 20:19:15.445769,100
324754,2633,562,1166,0,1696,2024-02-29 20:20:14.048251,100
324756,2412,562,701,0,1844,2024-02-29 20:20:45.906074,100
324757,2197,567,2676,0,0,2024-02-29 20:21:06.43733,0
324758,2197,567,2678,0,1632,2024-02-29 20:21:38.031716,0
324759,2494,577,513,3,1792,2024-02-29 20:22:50.181263,100
324760,2640,562,1215,0,0,2024-02-29 20:23:02.656995,0
324762,2640,562,1519,0,1656,2024-02-29 20:23:23.991087,100
324761,2569,564,1030,1994,3224,2024-02-29 20:23:22.677417,20
324763,2629,562,1195,0,1640,2024-02-29 20:23:59.161455,0
324764,2198,563,1061,0,1764,2024-02-29 20:24:01.303212,100
324765,2469,562,525,0,0,2024-02-29 20:24:51.813906,0
324766,2143,563,959,0,1860,2024-02-29 20:24:56.036705,80
324767,2197,567,2578,0,1632,2024-02-29 20:24:57.539242,0
324768,2418,567,2440,0,1760,2024-02-29 20:25:46.337596,80
324769,2398,567,2609,0,1788,2024-02-29 20:26:31.357473,80
324771,2598,577,718,0,1728,2024-02-29 20:26:48.199246,0
324770,2418,567,2440,0,1696,2024-02-29 20:26:41.507356,80
324772,2242,563,404,0,1756,2024-02-29 20:27:21.483925,100
324773,2461,562,395,3,1840,2024-02-29 20:27:29.149598,0
324774,2609,577,408,0,1768,2024-02-29 20:27:32.925713,100
324775,2418,567,2441,0,1708,2024-02-29 20:27:40.662747,100
324776,2524,563,887,0,1720,2024-02-29 20:27:57.882585,20
324778,2616,565,685,0,1720,2024-02-29 20:28:33.699904,80
324779,2143,563,889,1,1860,2024-02-29 20:28:39.78774,80
324780,2629,562,1211,0,0,2024-02-29 20:28:48.627827,0
324782,2445,562,786,0,1728,2024-02-29 20:29:16.653866,100
324783,2629,562,1287,0,0,2024-02-29 20:29:35.418,0
324786,2860,562,769,0,1724,2024-02-29 20:30:05.410315,0
324784,2426,567,1866,0,0,2024-02-29 20:29:43.32761,0
324785,2197,567,2694,1,1716,2024-02-29 20:29:44.013295,0
324787,2629,562,802,0,1720,2024-02-29 20:30:32.826912,100
324788,2464,562,1092,0,1728,2024-02-29 20:30:41.053772,100
324789,2447,565,624,0,1712,2024-02-29 20:30:55.614002,100
324791,2616,565,951,0,1716,2024-02-29 20:31:19.928179,100
324792,2143,563,1882,0,1704,2024-02-29 20:31:27.619859,100
324793,2426,567,1865,0,0,2024-02-29 20:31:55.444621,0
324794,2205,562,508,0,1652,2024-02-29 20:31:59.110781,100
324795,2447,565,657,0,1708,2024-02-29 20:32:15.514646,100
324798,2569,564,1364,0,1784,2024-02-29 20:32:47.799618,80
324797,2521,563,671,0,1724,2024-02-29 20:32:38.852286,100
324799,2469,562,570,0,0,2024-02-29 20:33:01.207798,0
324800,2638,562,847,0,1736,2024-02-29 20:34:28.525017,0
324802,2524,563,884,0,1788,2024-02-29 20:34:43.143555,20
324803,2497,562,1014,0,1728,2024-02-29 20:34:49.821583,100
324804,2614,564,1186,0,1720,2024-02-29 20:34:51.742114,20
324805,2177,573,1006,0,1736,2024-02-29 20:34:59.182861,100
324806,2426,567,1850,0,1788,2024-02-29 20:35:08.570359,100
324807,2469,562,590,0,1688,2024-02-29 20:35:10.318215,100
324808,2524,563,875,0,0,2024-02-29 20:35:24.85588,0
324801,2582,563,702,0,1692,2024-02-29 20:34:42.229198,100
324810,2510,563,1176,0,1668,2024-02-29 20:36:09.714314,100
324811,2747,562,563,0,1736,2024-02-29 20:36:19.53971,100
324813,2398,567,2696,0,1792,2024-02-29 20:36:44.76342,80
324814,2569,564,1350,0,1788,2024-02-29 20:36:45.726444,100
324815,2613,562,566,0,0,2024-02-29 20:36:57.30167,0
324816,2614,564,1285,0,1708,2024-02-29 20:37:12.305359,100
324817,2613,562,511,0,1644,2024-02-29 20:37:37.143763,100
324818,2609,563,328,4,1860,2024-02-29 20:37:38.418615,60
324819,2222,562,559,0,1736,2024-02-29 20:38:13.486267,33
324820,2638,562,1001,0,1644,2024-02-29 20:38:36.954739,100
324821,2441,565,927,1,1712,2024-02-29 20:39:05.025343,0
324822,2860,562,793,0,1812,2024-02-29 20:39:18.142012,0
324823,2441,565,1023,0,1776,2024-02-29 20:39:34.548097,100
324824,2521,563,680,0,1652,2024-02-29 20:39:35.95065,100
324825,2447,564,331,0,1624,2024-02-29 20:41:00.823249,100
324826,2233,562,503,0,1716,2024-02-29 20:41:04.939989,100
324828,2207,564,1910,0,1820,2024-02-29 20:41:39.84219,100
324827,2589,565,537,0,1732,2024-02-29 20:41:34.215923,20
324829,2519,562,941,0,1644,2024-02-29 20:41:48.211399,16
324830,2178,567,1592,0,1636,2024-02-29 20:41:57.431608,100
324831,2518,562,1339,6,5544,2024-02-29 20:42:02.347972,0
324832,2586,563,428,0,1708,2024-02-29 20:42:19.999358,100
324833,2524,563,1249,0,1728,2024-02-29 20:42:51.71045,100
324834,2197,567,2826,0,1764,2024-02-29 20:43:25.421866,0
324835,2609,563,787,0,1708,2024-02-29 20:43:30.175494,100
324836,2546,562,1227,0,1720,2024-02-29 20:43:48.185621,100
324837,2227,563,597,4,1864,2024-02-29 20:43:54.709053,40
324838,2780,562,686,0,1728,2024-02-29 20:44:10.726939,0
324839,2745,567,2265,0,1764,2024-02-29 20:45:12.792786,100
324840,2589,565,595,0,1764,2024-02-29 20:45:13.062508,0
324841,2461,562,443,0,1692,2024-02-29 20:45:37.819109,66
324842,2589,565,596,0,1672,2024-02-29 20:45:47.750979,20
324843,2481,569,266,0,0,2024-02-29 20:45:56.595458,0
324844,2358,567,778,0,1704,2024-02-29 20:46:16.914045,0
324845,2576,562,740,0,1748,2024-02-29 20:46:28.926031,16
324849,2860,562,761,0,1752,2024-02-29 20:47:29.230262,100
324848,2751,563,705,0,1788,2024-02-29 20:47:20.008119,100
324851,2178,563,564,0,1764,2024-02-29 20:48:55.469624,100
324853,2197,567,2690,0,0,2024-02-29 20:49:39.072653,0
324854,2173,566,1659,1,1784,2024-02-29 20:49:58.471011,100
324855,2152,562,466,0,1672,2024-02-29 20:50:20.872184,100
324856,2197,567,2700,0,1720,2024-02-29 20:50:47.72706,100
324859,2358,567,3402,0,0,2024-02-29 20:51:16.689253,0
324857,2459,562,1739,2,1736,2024-02-29 20:50:51.18379,16
324858,2860,562,810,0,1728,2024-02-29 20:50:56.952373,100
324860,2576,562,767,0,1728,2024-02-29 20:51:27.896686,0
324861,2427,565,1505,0,1720,2024-02-29 20:51:37.062182,100
324862,2447,574,635,0,1648,2024-02-29 20:51:40.710025,100
324863,2358,567,3366,0,0,2024-02-29 20:51:48.989438,0
324864,2569,564,1348,0,1636,2024-02-29 20:52:10.228019,80
324865,2576,562,758,0,1640,2024-02-29 20:52:22.503314,0
324867,2435,562,623,4,5544,2024-02-29 20:53:30.370828,0
324868,2358,567,3382,0,1720,2024-02-29 20:53:34.174715,100
324869,2434,567,2304,0,1788,2024-02-29 20:53:35.572821,60
324870,2535,563,1176,2,1856,2024-02-29 20:53:39.870763,80
324871,2613,565,521,0,1708,2024-02-29 20:53:49.528177,20
324872,2222,562,546,0,1688,2024-02-29 20:53:49.793228,33
324873,2461,562,579,0,1752,2024-02-29 20:54:09.239634,100
324874,2222,562,1101,0,1656,2024-02-29 20:54:09.967984,100
324876,2234,562,789,0,1688,2024-02-29 20:54:25.726402,100
324877,2613,565,522,0,1824,2024-02-29 20:54:27.679555,80
324878,2535,563,1181,3,1852,2024-02-29 20:54:33.951409,80
324879,2234,562,783,0,1644,2024-02-29 20:54:46.866138,100
324880,2530,562,685,0,1736,2024-02-29 20:54:56.201899,16
324881,2576,562,785,0,1788,2024-02-29 20:55:20.691676,0
324882,2576,562,785,0,1740,2024-02-29 20:56:36.293035,0
324883,2476,563,562,0,1764,2024-02-29 20:56:43.2729,100
324884,2613,565,532,2,1632,2024-02-29 20:56:45.189832,80
324885,2576,562,785,0,1748,2024-02-29 20:56:54.872298,0
324886,2435,562,606,0,1740,2024-02-29 20:57:51.64755,0
324887,2530,562,683,0,1692,2024-02-29 20:58:12.67753,100
324888,2576,562,723,0,1780,2024-02-29 20:58:37.204029,0
324889,2143,562,1183,0,1804,2024-02-29 20:59:10.352791,50
324890,2535,563,1214,2,1864,2024-02-29 20:59:33.697267,80
324891,2567,562,1033,0,1692,2024-02-29 20:59:44.826793,16
324892,2590,568,1799,0,1636,2024-02-29 21:00:10.164657,100
324893,2535,563,1262,2,1860,2024-02-29 21:00:57.111262,80
324895,2635,563,724,0,1788,2024-02-29 21:01:31.262528,100
324894,2519,562,904,0,1732,2024-02-29 21:01:04.561769,0
324896,2535,563,876,0,1856,2024-02-29 21:02:16.692027,80
324897,2614,568,1257,0,1792,2024-02-29 21:03:39.492737,100
324898,2143,562,1220,0,1652,2024-02-29 21:03:42.482753,100
324899,2616,571,686,0,1632,2024-02-29 21:03:47.849679,100
324900,2576,562,826,0,1808,2024-02-29 21:03:54.968634,16
324901,2535,563,925,2,1860,2024-02-29 21:04:24.628894,80
324902,2614,568,1314,0,1636,2024-02-29 21:04:43.450551,100
324903,2183,563,778,0,1676,2024-02-29 21:04:47.533662,0
324904,2510,562,758,0,1696,2024-02-29 21:05:29.18875,100
324905,2183,563,792,0,1704,2024-02-29 21:05:50.341588,100
324906,2576,562,826,0,1812,2024-02-29 21:05:59.899808,16
324908,2745,577,430,0,1704,2024-02-29 21:06:33.574475,100
324909,2567,562,1030,0,1732,2024-02-29 21:06:35.41822,100
324910,2447,573,711,0,1720,2024-02-29 21:06:38.478897,66
324907,2435,562,607,0,1692,2024-02-29 21:06:04.553718,0
324911,2535,563,1009,2,1856,2024-02-29 21:07:16.40374,80
324912,2447,573,705,0,1640,2024-02-29 21:07:31.461855,83
324914,2535,563,568,0,1668,2024-02-29 21:08:49.188408,100
324918,2537,562,634,0,1796,2024-02-29 21:10:50.461668,100
324919,2524,562,710,0,1784,2024-02-29 21:11:18.03003,100
324920,1332,563,1378,0,1656,2024-02-29 21:11:46.017866,100
324923,2586,562,400,0,1740,2024-02-29 21:13:13.064207,66
324925,2207,566,1267,0,1736,2024-02-29 21:13:39.10463,100
324926,2178,562,678,0,1692,2024-02-29 21:13:50.596716,100
324929,2242,562,685,0,1724,2024-02-29 21:14:51.779354,100
324930,2613,565,521,0,1704,2024-02-29 21:15:07.141229,100
324932,2447,573,707,1,1824,2024-02-29 21:15:21.502321,100
324935,2478,563,700,0,1660,2024-02-29 21:16:07.329819,80
324936,2484,562,462,0,1644,2024-02-29 21:17:03.366789,100
324937,2758,562,1178,0,1724,2024-02-29 21:17:25.806535,0
324940,2451,567,1094,0,1720,2024-02-29 21:18:21.72823,0
324941,2586,562,433,0,1800,2024-02-29 21:19:11.694207,100
324942,2233,562,844,0,1652,2024-02-29 21:19:23.391981,100
324943,2559,563,819,0,1704,2024-02-29 21:19:50.632478,80
324944,2478,563,576,0,1660,2024-02-29 21:20:16.599293,100
324945,2451,567,1094,0,1632,2024-02-29 21:20:25.509012,100
324947,2597,577,591,0,1712,2024-02-29 21:20:31.637293,20
324948,2478,563,701,0,1788,2024-02-29 21:20:43.559724,100
324949,2559,563,724,0,1636,2024-02-29 21:21:39.875633,100
324951,2745,573,920,0,1644,2024-02-29 21:21:46.953168,100
324952,2459,562,1800,0,1752,2024-02-29 21:22:10.114253,100
324953,2590,577,539,0,1728,2024-02-29 21:22:15.375369,100
324955,2597,577,580,0,1636,2024-02-29 21:22:36.402744,100
324958,2426,577,434,0,1820,2024-02-29 21:23:43.604172,0
324959,2629,562,1544,0,1680,2024-02-29 21:24:53.963859,100
324962,2635,562,703,2,1724,2024-02-29 21:25:49.191438,100
324963,2459,562,1752,0,0,2024-02-29 21:26:30.901392,0
324965,2758,562,950,0,1740,2024-02-29 21:26:39.242475,0
324967,2435,562,1386,0,0,2024-02-29 21:27:09.158833,0
324968,2435,562,685,0,1752,2024-02-29 21:27:28.066209,0
324970,2459,562,1716,0,1688,2024-02-29 21:28:31.617786,66
324972,2620,563,646,0,1824,2024-02-29 21:29:07.531661,100
324973,2441,563,676,0,1828,2024-02-29 21:29:16.063713,0
324974,2426,577,517,0,1672,2024-02-29 21:29:29.73805,0
324975,2441,563,802,0,1792,2024-02-29 21:31:12.280448,0
324976,2280,575,1284,0,1792,2024-02-29 21:31:33.485861,100
324979,2745,574,574,0,1716,2024-02-29 21:34:51.038948,100
324980,2602,562,856,0,1640,2024-02-29 21:41:34.292489,0
324982,2143,564,1831,0,1796,2024-02-29 21:44:40.677742,60
324983,2435,562,681,0,1636,2024-02-29 21:45:24.130773,0
324984,2426,577,519,0,1776,2024-02-29 21:45:33.549997,0
324985,2143,564,1831,1996,1748,2024-02-29 21:45:34.262055,80
324986,2435,562,606,0,1760,2024-02-29 21:46:07.113224,0
324987,2434,567,5204,0,1720,2024-02-29 21:47:40.363106,60
324989,2429,562,778,0,0,2024-02-29 21:50:46.761568,0
324990,2429,562,777,0,0,2024-02-29 21:51:31.557867,0
324991,2745,562,597,0,1680,2024-02-29 21:51:33.389292,100
324992,2173,566,1655,0,1720,2024-02-29 21:52:37.972823,100
324993,2143,564,1872,1,1768,2024-02-29 21:54:01.208506,40
324994,2207,575,1088,0,1620,2024-02-29 21:54:41.728654,100
324995,2398,567,2722,0,0,2024-02-29 21:55:07.410862,0
324996,2434,567,5305,0,1668,2024-02-29 21:55:19.172158,60
324997,2429,562,780,0,0,2024-02-29 21:55:24.231451,0
324998,2429,562,780,0,0,2024-02-29 21:56:16.567313,0
324999,2429,562,1094,0,1736,2024-02-29 21:59:50.135906,100
325000,2222,562,569,0,1780,2024-02-29 22:00:00.448934,33
325001,2429,562,798,0,1840,2024-02-29 22:00:35.309496,100
325002,2422,563,618,0,1668,2024-02-29 22:01:13.298047,100
325003,2222,562,538,0,1832,2024-02-29 22:03:00.455275,100
325004,2208,563,716,0,1728,2024-02-29 22:03:32.864615,100
325005,2441,563,866,0,1676,2024-02-29 22:12:05.231249,100
325006,2422,562,565,0,0,2024-02-29 22:14:45.831287,0
325007,2422,562,582,0,0,2024-02-29 22:15:34.894229,0
325008,2602,562,806,0,1804,2024-02-29 22:15:56.500124,0
325009,2422,562,583,0,1808,2024-02-29 22:16:58.635706,100
325010,2636,562,496,0,1732,2024-02-29 22:23:46.056535,16
325011,2636,562,521,0,1732,2024-02-29 22:25:31.045875,16
325012,2473,562,806,0,1696,2024-02-29 22:33:41.247389,0
325013,2636,562,582,0,1780,2024-02-29 22:35:39.171131,100
325014,2620,562,1084,0,0,2024-02-29 22:37:30.386438,0
325015,2473,562,789,0,1652,2024-02-29 22:37:55.145117,0
325016,2620,562,1105,0,1776,2024-02-29 22:38:13.041494,100
325017,2636,563,581,0,1636,2024-02-29 22:45:25.877841,100
325018,2434,567,6827,4,1768,2024-02-29 22:45:55.662025,80
325019,2602,562,851,0,0,2024-02-29 22:51:30.782223,0
325020,2479,563,540,0,0,2024-02-29 22:51:51.776737,0
325021,2479,563,550,0,0,2024-02-29 22:52:49.596429,0
325025,2424,562,530,0,0,2024-02-29 23:14:20.634287,0
325026,2424,562,524,0,0,2024-02-29 23:16:26.838398,0
325027,2602,562,639,0,1780,2024-02-29 23:17:10.568826,100
325028,2424,562,637,0,0,2024-02-29 23:26:17.953915,0
325029,2424,562,655,0,1652,2024-02-29 23:27:10.165158,0
325030,2424,562,671,0,1732,2024-02-29 23:31:10.75068,66
325031,2479,563,738,3,1636,2024-02-29 23:33:45.039928,100
325032,2424,562,762,0,1788,2024-02-29 23:35:11.902794,66
325033,2424,562,788,0,1692,2024-02-29 23:36:22.482746,66
325034,2479,562,656,0,1732,2024-02-29 23:51:14.042557,0
325035,2479,562,656,0,1732,2024-02-29 23:52:50.775955,100
325036,2758,562,1055,0,1784,2024-03-01 00:13:17.213142,100
325037,2440,563,679,0,1760,2024-03-01 12:34:23.584571,0
325039,2440,563,738,0,1784,2024-03-01 12:38:42.452791,20
325040,2440,563,857,0,1636,2024-03-01 12:40:55.952708,20
325041,2440,563,854,0,1720,2024-03-01 12:44:40.137867,100
325042,2135,562,853,0,1724,2024-03-01 13:01:35.057386,0
325043,2135,562,834,0,1724,2024-03-01 13:03:28.611254,100
325044,2434,567,8869,0,1788,2024-03-01 13:07:42.604963,80
325045,2440,562,1442,0,1808,2024-03-01 13:11:12.230558,0
325046,2135,563,1415,0,1636,2024-03-01 13:12:27.33995,20
325047,2135,563,1523,0,1712,2024-03-01 13:15:31.780947,100
325048,2440,562,1433,0,1728,2024-03-01 13:18:28.067683,0
325049,2398,567,2751,0,1632,2024-03-01 13:19:09.443813,100
325050,2440,562,1432,0,1804,2024-03-01 13:20:17.372844,0
325051,2440,562,1457,0,1720,2024-03-01 13:22:44.516781,100
325052,2434,567,8957,0,1720,2024-03-01 13:23:43.447933,100
325053,2498,563,704,0,1636,2024-03-01 13:36:10.086776,80
325054,2207,566,1693,0,1820,2024-03-01 13:53:32.947032,100
325055,2135,567,2504,4,5488,2024-03-01 13:55:49.369142,0
325056,2135,567,2571,4,5544,2024-03-01 13:56:52.511732,0
325057,2434,573,820,0,1736,2024-03-01 13:57:50.635297,50
325058,2135,567,2456,4,5520,2024-03-01 14:03:40.204551,0
325059,2434,573,916,0,1716,2024-03-01 14:15:11.141161,50
325060,2135,567,2372,0,1820,2024-03-01 14:16:25.683316,80
325061,2434,573,910,0,1868,2024-03-01 14:17:34.402521,50
325062,2135,567,2446,0,1732,2024-03-01 14:20:09.98732,80
325063,2434,573,913,0,1640,2024-03-01 14:21:08.57928,50
325064,2434,573,916,0,1752,2024-03-01 14:28:14.154252,50
325065,2434,573,901,0,1788,2024-03-01 14:39:28.996527,100
325066,2513,567,3083,0,1680,2024-03-01 15:06:48.583626,100
325067,2398,577,800,0,1760,2024-03-01 15:40:52.427057,100
325068,2302,567,2115,0,1632,2024-03-01 16:05:08.264843,100
325069,2302,567,2128,0,1720,2024-03-01 16:06:01.786503,100
325070,2075,572,1719,0,1788,2024-03-01 16:51:00.803442,100
325071,2519,562,1072,0,0,2024-03-01 16:51:11.830268,0
325073,2519,562,922,0,1748,2024-03-01 17:04:41.043879,0
325074,2424,562,867,0,1720,2024-03-01 17:51:33.466477,100
325075,2424,563,778,0,1716,2024-03-01 18:02:46.954175,100
325082,2373,565,539,0,1712,2024-03-01 18:32:07.07761,80
325083,2402,563,403,0,1784,2024-03-01 18:34:15.968122,100
325085,2434,571,277,0,1704,2024-03-01 18:39:28.711975,100
325086,2434,574,1082,0,1720,2024-03-01 18:41:23.598661,100
325087,2373,565,544,0,1788,2024-03-01 18:41:36.422231,80
325090,2288,563,431,0,1784,2024-03-01 18:45:01.093829,0
325091,2373,565,552,0,1704,2024-03-01 18:45:36.182392,80
325092,2288,563,429,0,1720,2024-03-01 18:46:06.165916,100
325094,2373,565,544,0,1716,2024-03-01 18:47:48.422649,80
325096,2844,563,684,0,1780,2024-03-01 18:51:07.933544,100
325101,2356,563,577,0,1636,2024-03-01 18:52:54.612044,100
325097,2245,563,490,0,1636,2024-03-01 18:51:09.820827,100
325102,2373,565,547,0,1636,2024-03-01 18:53:55.271848,80
325105,2357,563,320,0,1696,2024-03-01 18:59:15.747619,20
325107,2280,566,1168,0,1708,2024-03-01 18:59:21.697918,100
325108,2357,563,326,0,1756,2024-03-01 18:59:44.457571,20
325109,2606,563,656,0,1780,2024-03-01 19:00:58.39249,100
325112,2407,567,814,0,0,2024-03-01 19:02:38.106545,0
325113,2368,565,430,0,1716,2024-03-01 19:02:57.083604,80
325115,2317,563,434,0,1672,2024-03-01 19:06:10.792708,100
325116,2256,563,727,0,1720,2024-03-01 19:06:16.003388,100
325117,2327,563,491,0,1712,2024-03-01 19:06:21.76597,60
325118,2335,563,469,0,1716,2024-03-01 19:06:56.495556,40
325120,2357,563,379,0,1672,2024-03-01 19:08:37.037569,20
325125,2357,563,378,0,1636,2024-03-01 19:10:41.167493,100
325126,2356,562,733,0,1808,2024-03-01 19:11:22.301576,100
325129,2398,573,1058,0,1688,2024-03-01 19:12:48.014517,100
325132,2368,565,608,0,1636,2024-03-01 19:14:51.361539,80
325133,2288,563,686,0,1708,2024-03-01 19:15:47.10889,100
325134,2342,568,2310,0,1788,2024-03-01 19:15:57.737114,100
325135,2373,565,658,0,1708,2024-03-01 19:16:04.63113,100
325136,2288,563,713,0,1672,2024-03-01 19:16:46.71137,100
325137,2368,565,682,0,1668,2024-03-01 19:17:52.676187,100
325138,2379,563,411,0,1756,2024-03-01 19:19:37.872432,100
325142,2283,563,356,0,1792,2024-03-01 19:20:56.838433,100
325143,2335,563,467,0,1736,2024-03-01 19:22:34.506263,40
325144,2335,563,473,0,1720,2024-03-01 19:23:00.149357,40
325145,2273,563,539,0,1820,2024-03-01 19:23:11.383875,20
325146,2273,563,558,0,1756,2024-03-01 19:24:50.369163,100
325150,2340,563,778,0,1696,2024-03-01 19:29:11.446443,100
325151,2335,563,531,0,1792,2024-03-01 19:29:18.56673,100
325152,2379,562,428,0,0,2024-03-01 19:29:44.305622,0
325153,2340,563,805,0,1676,2024-03-01 19:30:12.339865,100
325154,1185,565,918,0,1636,2024-03-01 19:31:00.250036,100
325156,2327,563,482,0,1632,2024-03-01 19:32:59.185064,0
325159,2317,577,432,0,1784,2024-03-01 19:33:56.062639,20
325160,2844,562,624,5,5536,2024-03-01 19:34:05.208294,0
325161,2379,562,539,0,1732,2024-03-01 19:34:38.644847,16
325162,2844,562,618,7,5544,2024-03-01 19:34:40.685378,0
325166,2310,567,355,0,0,2024-03-01 19:35:56.690121,0
325167,2844,562,592,6,5504,2024-03-01 19:36:01.371407,0
325168,2256,562,413,0,1688,2024-03-01 19:36:10.03302,100
325169,2356,565,849,0,1708,2024-03-01 19:36:20.75551,100
325171,1185,565,1115,0,1764,2024-03-01 19:37:48.891872,100
325172,2606,562,802,0,1780,2024-03-01 19:37:49.013573,16
325173,2406,562,517,0,0,2024-03-01 19:38:35.107871,0
325174,2844,562,598,6,5496,2024-03-01 19:38:49.974899,0
325176,2379,562,626,0,1696,2024-03-01 19:39:00.685189,100
325178,1185,565,1123,0,1708,2024-03-01 19:39:20.328486,100
325179,2844,562,581,0,1740,2024-03-01 19:39:24.494077,100
325180,2273,563,400,0,1716,2024-03-01 19:39:31.588603,20
325183,2358,567,6110,0,1772,2024-03-01 19:41:45.971529,0
325184,2288,562,566,0,1728,2024-03-01 19:41:56.867752,100
325186,2339,563,377,3,5512,2024-03-01 19:43:18.624055,0
325188,2358,567,5748,2,1764,2024-03-01 19:43:51.195746,100
325187,2280,564,1579,0,1636,2024-03-01 19:43:40.79732,60
325189,2226,563,652,4,1864,2024-03-01 19:43:51.804394,60
325190,2407,567,2956,0,0,2024-03-01 19:43:57.785499,0
325194,2226,563,648,4,1860,2024-03-01 19:44:47.799611,60
325195,2358,567,5790,0,1740,2024-03-01 19:45:25.473342,100
325196,2317,577,453,0,1724,2024-03-01 19:45:27.087082,100
325197,2302,577,994,0,1636,2024-03-01 19:45:27.255269,100
325198,2302,577,1013,0,1632,2024-03-01 19:46:06.600238,100
325192,2407,567,2943,0,1672,2024-03-01 19:44:25.321179,0
325193,2282,563,421,0,1636,2024-03-01 19:44:39.888305,100
325204,2339,563,359,4,5504,2024-03-01 19:49:55.760799,0
325205,2394,562,487,0,1692,2024-03-01 19:49:59.163155,0
325206,2357,562,313,0,1784,2024-03-01 19:50:07.959327,16
325210,2357,562,352,0,1724,2024-03-01 19:52:28.770465,100
325209,2283,562,500,9976,1788,2024-03-01 19:52:20.733633,16
325212,2391,563,373,0,1632,2024-03-01 19:53:16.485598,100
325215,2276,563,441,4,1728,2024-03-01 19:54:26.650878,100
325216,2280,564,1872,0,1780,2024-03-01 19:54:26.998506,60
325214,2075,563,1382,0,1784,2024-03-01 19:53:31.270777,100
325217,2226,563,468,3,1860,2024-03-01 19:54:36.193591,60
325219,2339,563,383,6,5512,2024-03-01 19:55:43.572573,0
325220,2327,563,522,0,1672,2024-03-01 19:55:49.459663,60
325221,2280,564,1931,0,1632,2024-03-01 19:56:18.613634,80
325224,2019,567,1927,0,1632,2024-03-01 19:56:39.019792,0
325223,2358,567,6465,0,1756,2024-03-01 19:56:38.351187,100
325225,2394,562,484,0,1748,2024-03-01 19:56:47.507649,0
325226,2251,563,810,0,1720,2024-03-01 19:56:53.418324,100
325227,2606,562,973,0,1644,2024-03-01 19:57:03.00128,16
325228,2327,563,1674,0,1676,2024-03-01 19:58:07.242743,100
325230,2339,563,419,12,5296,2024-03-01 19:58:49.877654,0
325231,2313,567,644,0,0,2024-03-01 19:59:36.001877,0
325232,2327,563,516,0,1764,2024-03-01 19:59:50.265892,80
325233,2019,567,2017,0,1636,2024-03-01 20:00:16.410114,0
325234,2280,564,1590,0,1712,2024-03-01 20:00:19.077707,100
325235,2358,567,3077,0,1716,2024-03-01 20:01:09.66687,100
325236,2394,562,480,0,1724,2024-03-01 20:01:20.678019,0
325238,2202,563,472,0,1716,2024-03-01 20:01:57.149472,100
325239,2327,563,517,1,1720,2024-03-01 20:02:18.312652,100
325241,2606,562,967,0,1680,2024-03-01 20:03:23.58087,16
325242,2340,562,946,0,1636,2024-03-01 20:04:10.804415,100
325243,2606,562,966,0,1812,2024-03-01 20:04:25.321746,50
325245,2019,567,2030,0,1656,2024-03-01 20:04:40.882031,0
325246,2606,562,968,0,1732,2024-03-01 20:04:54.691817,100
325247,2019,567,2030,0,1636,2024-03-01 20:04:57.467177,0
325249,2019,567,2030,0,1676,2024-03-01 20:05:12.94688,0
325250,2019,567,2030,0,1764,2024-03-01 20:05:25.331559,0
325251,2019,567,2034,1,1636,2024-03-01 20:05:58.279312,0
325252,2019,567,2034,1,1672,2024-03-01 20:06:10.380322,0
325253,2339,563,389,4,5504,2024-03-01 20:07:17.202879,0
325254,2226,563,621,4,1856,2024-03-01 20:07:18.48032,60
325256,2268,563,606,0,1788,2024-03-01 20:07:35.671869,100
325258,2226,563,619,5,1856,2024-03-01 20:08:28.484439,60
325259,2394,562,508,0,1796,2024-03-01 20:08:43.782581,16
325261,2373,563,541,0,1636,2024-03-01 20:09:24.969049,100
325262,2379,565,566,0,1716,2024-03-01 20:10:06.094995,0
325263,2288,565,603,0,1788,2024-03-01 20:10:30.923171,100
325266,2226,563,622,3,1860,2024-03-01 20:11:42.436803,60
325268,2280,577,575,0,1712,2024-03-01 20:13:46.757372,100
325269,2302,563,478,0,1720,2024-03-01 20:14:18.651205,100
325271,2355,563,1853,0,1712,2024-03-01 20:15:49.150359,100
